service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,reliability_percentage
2016-10-04,553,553,Express Bus,Other Bus,Bus,PEAK,37.5
2016-10-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.111111111111114
2016-10-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.10112359550563
2016-10-03,553,553,Express Bus,Other Bus,Bus,PEAK,54.41176470588235
2016-10-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.42857142857143
2016-09-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.69613259668509
2016-09-30,553,553,Express Bus,Other Bus,Bus,PEAK,49.25373134328358
2016-09-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.80116959064327
2016-09-29,553,553,Express Bus,Other Bus,Bus,PEAK,40.57971014492754
2016-09-28,553,553,Express Bus,Other Bus,Bus,PEAK,58.2089552238806
2016-09-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.142857142857146
2016-09-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.285714285714285
2016-09-27,553,553,Express Bus,Other Bus,Bus,PEAK,44.776119402985074
2016-09-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.67415730337079
2016-09-26,553,553,Express Bus,Other Bus,Bus,PEAK,49.275362318840585
2016-09-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.431654676258994
2016-09-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.95953757225434
2016-09-23,553,553,Express Bus,Other Bus,Bus,PEAK,49.25373134328358
2016-09-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.09580838323353
2016-09-22,553,553,Express Bus,Other Bus,Bus,PEAK,47.05882352941176
2016-09-21,553,553,Express Bus,Other Bus,Bus,PEAK,56.52173913043478
2016-09-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.42696629213483
2016-09-20,553,553,Express Bus,Other Bus,Bus,PEAK,45.3125
2016-09-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.2247191011236
2016-09-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.333333333333336
2016-09-19,553,553,Express Bus,Other Bus,Bus,PEAK,48.529411764705884
2016-09-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.39877300613497
2016-09-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.42857142857143
2016-09-16,553,553,Express Bus,Other Bus,Bus,PEAK,62.121212121212125
2016-09-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,34.463276836158194
2016-09-15,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-09-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.44444444444444
2016-09-14,553,553,Express Bus,Other Bus,Bus,PEAK,46.666666666666664
2016-09-13,553,553,Express Bus,Other Bus,Bus,PEAK,45.588235294117645
2016-09-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,49.717514124293785
2016-09-12,553,553,Express Bus,Other Bus,Bus,PEAK,54.83870967741935
2016-09-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.89010989010989
2016-09-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.86524822695035
2016-09-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.77777777777778
2016-09-09,553,553,Express Bus,Other Bus,Bus,PEAK,45.45454545454545
2016-09-08,553,553,Express Bus,Other Bus,Bus,PEAK,51.92307692307693
2016-09-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.37869822485207
2016-09-07,553,553,Express Bus,Other Bus,Bus,PEAK,38.983050847457626
2016-09-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.348837209302324
2016-09-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.33333333333333
2016-09-06,553,553,Express Bus,Other Bus,Bus,PEAK,51.470588235294116
2016-09-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.970588235294116
2016-09-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.23809523809524
2016-09-02,553,553,Express Bus,Other Bus,Bus,PEAK,48.484848484848484
2016-09-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.86363636363637
2016-09-01,553,553,Express Bus,Other Bus,Bus,PEAK,35.82089552238806
2016-08-31,553,553,Express Bus,Other Bus,Bus,PEAK,51.724137931034484
2016-08-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.4390243902439
2016-08-30,553,553,Express Bus,Other Bus,Bus,PEAK,58.333333333333336
2016-08-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2016-08-29,553,553,Express Bus,Other Bus,Bus,PEAK,69.56521739130434
2016-08-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.14285714285714
2016-08-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.99290780141844
2016-08-26,553,553,Express Bus,Other Bus,Bus,PEAK,43.93939393939394
2016-08-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.58381502890174
2016-08-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.80722891566265
2016-08-25,553,553,Express Bus,Other Bus,Bus,PEAK,60.0
2016-08-24,553,553,Express Bus,Other Bus,Bus,PEAK,52.54237288135594
2016-08-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,40.44943820224719
2016-08-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.33519553072626
2016-08-23,553,553,Express Bus,Other Bus,Bus,PEAK,36.92307692307693
2016-08-22,553,553,Express Bus,Other Bus,Bus,PEAK,74.19354838709677
2016-08-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.85714285714286
2016-08-19,553,553,Express Bus,Other Bus,Bus,PEAK,47.76119402985074
2016-08-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.91011235955057
2016-08-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,73.80952380952381
2016-08-18,553,553,Express Bus,Other Bus,Bus,PEAK,59.42028985507246
2016-08-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.66666666666667
2016-08-17,553,553,Express Bus,Other Bus,Bus,PEAK,54.41176470588235
2016-08-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.1123595505618
2016-08-16,553,553,Express Bus,Other Bus,Bus,PEAK,50.74626865671642
2016-08-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.22543352601156
2016-08-15,553,553,Express Bus,Other Bus,Bus,PEAK,48.529411764705884
2016-08-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.76744186046511
2016-08-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,72.72727272727273
2016-08-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.98876404494382
2016-08-12,553,553,Express Bus,Other Bus,Bus,PEAK,48.484848484848484
2016-08-11,553,553,Express Bus,Other Bus,Bus,PEAK,68.96551724137932
2016-08-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.615894039735096
2016-08-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.987730061349694
2016-08-10,553,553,Express Bus,Other Bus,Bus,PEAK,48.4375
2016-08-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.946745562130175
2016-08-09,553,553,Express Bus,Other Bus,Bus,PEAK,46.96969696969697
2016-08-08,553,553,Express Bus,Other Bus,Bus,PEAK,56.71641791044776
2016-08-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.28571428571428
2016-08-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.46762589928058
2016-08-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.8224852071006
2016-08-05,553,553,Express Bus,Other Bus,Bus,PEAK,70.58823529411765
2016-08-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.3072625698324
2016-08-04,553,553,Express Bus,Other Bus,Bus,PEAK,60.29411764705882
2016-08-03,553,553,Express Bus,Other Bus,Bus,PEAK,73.01587301587301
2016-08-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.85714285714286
2016-08-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.5287356321839
2016-08-02,553,553,Express Bus,Other Bus,Bus,PEAK,32.78688524590164
2016-08-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.793103448275865
2016-08-01,553,553,Express Bus,Other Bus,Bus,PEAK,57.35294117647059
2016-07-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.18705035971223
2016-07-29,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2016-07-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,73.33333333333333
2016-07-28,553,553,Express Bus,Other Bus,Bus,PEAK,69.23076923076923
2016-07-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.67469879518072
2016-07-27,553,553,Express Bus,Other Bus,Bus,PEAK,60.3448275862069
2016-07-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2016-07-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.11111111111111
2016-07-26,553,553,Express Bus,Other Bus,Bus,PEAK,43.93939393939394
2016-07-25,553,553,Express Bus,Other Bus,Bus,PEAK,66.17647058823529
2016-07-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.28571428571429
2016-07-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.57142857142857
2016-07-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.66666666666666
2016-07-22,553,553,Express Bus,Other Bus,Bus,PEAK,46.26865671641791
2016-07-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.95454545454546
2016-07-21,553,553,Express Bus,Other Bus,Bus,PEAK,40.67796610169492
2016-07-20,553,553,Express Bus,Other Bus,Bus,PEAK,37.878787878787875
2016-07-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.02958579881657
2016-07-19,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-07-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.602409638554214
2016-07-18,553,553,Express Bus,Other Bus,Bus,PEAK,51.470588235294116
2016-07-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.865921787709496
2016-07-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.57142857142857
2016-07-15,553,553,Express Bus,Other Bus,Bus,PEAK,39.130434782608695
2016-07-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.82872928176796
2016-07-14,553,553,Express Bus,Other Bus,Bus,PEAK,56.52173913043478
2016-07-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.602409638554214
2016-07-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.25000000000001
2016-07-13,553,553,Express Bus,Other Bus,Bus,PEAK,45.45454545454545
2016-07-12,553,553,Express Bus,Other Bus,Bus,PEAK,33.33333333333333
2016-07-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.659217877094974
2016-07-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.49704142011834
2016-07-11,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2016-07-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.11764705882352
2016-07-08,553,553,Express Bus,Other Bus,Bus,PEAK,62.68656716417911
2016-07-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.46994535519126
2016-07-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.71508379888269
2016-07-07,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2016-07-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.23595505617978
2016-07-06,553,553,Express Bus,Other Bus,Bus,PEAK,53.62318840579711
2016-07-05,553,553,Express Bus,Other Bus,Bus,PEAK,60.86956521739131
2016-07-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.11111111111111
2016-07-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.06474820143885
2016-07-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.14685314685315
2016-07-01,553,553,Express Bus,Other Bus,Bus,PEAK,52.94117647058824
2016-06-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.48618784530387
2016-06-30,553,553,Express Bus,Other Bus,Bus,PEAK,37.704918032786885
2016-06-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.06741573033708
2016-06-29,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-06-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.04597701149425
2016-06-28,553,553,Express Bus,Other Bus,Bus,PEAK,27.941176470588236
2016-06-27,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2016-06-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.66666666666667
2016-06-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.52173913043478
2016-06-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.42857142857143
2016-06-24,553,553,Express Bus,Other Bus,Bus,PEAK,38.23529411764706
2016-06-23,553,553,Express Bus,Other Bus,Bus,PEAK,28.78787878787879
2016-06-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.37735849056604
2016-06-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.60377358490566
2016-06-21,553,553,Express Bus,Other Bus,Bus,PEAK,29.03225806451613
2016-06-22,553,553,Express Bus,Other Bus,Bus,PEAK,54.54545454545454
2016-06-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.333333333333336
2016-06-20,553,553,Express Bus,Other Bus,Bus,PEAK,53.70370370370371
2016-06-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.905325443786985
2016-06-17,553,553,Express Bus,Other Bus,Bus,PEAK,48.4375
2016-06-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.340782122905026
2016-06-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.896551724137936
2016-06-16,553,553,Express Bus,Other Bus,Bus,PEAK,30.76923076923077
2016-06-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,35.294117647058826
2016-06-15,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-06-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.19101123595505
2016-06-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.38636363636363
2016-06-14,553,553,Express Bus,Other Bus,Bus,PEAK,54.41176470588235
2016-06-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.251655629139066
2016-06-13,553,553,Express Bus,Other Bus,Bus,PEAK,42.1875
2016-06-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.18705035971223
2016-06-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.932203389830505
2016-06-10,553,553,Express Bus,Other Bus,Bus,PEAK,41.66666666666667
2016-06-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.340782122905026
2016-06-09,553,553,Express Bus,Other Bus,Bus,PEAK,38.23529411764706
2016-06-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.337278106508876
2016-06-08,553,553,Express Bus,Other Bus,Bus,PEAK,19.11764705882353
2016-06-07,553,553,Express Bus,Other Bus,Bus,PEAK,41.53846153846154
2016-06-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,42.26190476190476
2016-06-06,553,553,Express Bus,Other Bus,Bus,PEAK,30.357142857142854
2016-06-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.470588235294116
2016-06-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,64.74820143884892
2016-06-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.62499999999999
2016-06-03,553,553,Express Bus,Other Bus,Bus,PEAK,55.072463768115945
2016-06-01,553,553,Express Bus,Other Bus,Bus,PEAK,30.0
2016-06-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.61904761904761
2016-06-02,553,553,Express Bus,Other Bus,Bus,PEAK,33.84615384615385
2016-06-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.888888888888886
2016-05-31,553,553,Express Bus,Other Bus,Bus,PEAK,27.692307692307693
2016-05-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.38636363636363
2016-05-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.0
2016-05-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.74712643678161
2016-05-27,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-05-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.046783625730995
2016-05-26,553,553,Express Bus,Other Bus,Bus,PEAK,42.64705882352941
2016-05-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.352941176470594
2016-05-25,553,553,Express Bus,Other Bus,Bus,PEAK,35.294117647058826
2016-05-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.333333333333336
2016-05-24,553,553,Express Bus,Other Bus,Bus,PEAK,32.35294117647059
2016-05-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.55056179775281
2016-05-23,553,553,Express Bus,Other Bus,Bus,PEAK,27.11864406779661
2016-05-20,553,553,Express Bus,Other Bus,Bus,PEAK,42.857142857142854
2016-05-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.666666666666664
2016-05-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,75.71428571428571
2016-05-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.82080924855491
2016-05-19,553,553,Express Bus,Other Bus,Bus,PEAK,36.231884057971016
2016-05-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.28571428571429
2016-05-18,553,553,Express Bus,Other Bus,Bus,PEAK,36.231884057971016
2016-05-17,553,553,Express Bus,Other Bus,Bus,PEAK,45.588235294117645
2016-05-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,69.31818181818183
2016-05-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.56818181818182
2016-05-16,553,553,Express Bus,Other Bus,Bus,PEAK,49.25373134328358
2016-05-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.829787234042556
2016-05-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,41.37931034482759
2016-05-13,553,553,Express Bus,Other Bus,Bus,PEAK,38.23529411764706
2016-05-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,43.42857142857143
2016-05-12,553,553,Express Bus,Other Bus,Bus,PEAK,36.36363636363637
2016-05-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.68789808917197
2016-05-11,553,553,Express Bus,Other Bus,Bus,PEAK,29.310344827586203
2016-05-10,553,553,Express Bus,Other Bus,Bus,PEAK,44.776119402985074
2016-05-10,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.84615384615385
2016-05-09,553,553,Express Bus,Other Bus,Bus,PEAK,49.25373134328358
2016-05-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.411764705882355
2016-05-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,58.87096774193549
2016-05-06,553,553,Express Bus,Other Bus,Bus,PEAK,39.34426229508197
2016-05-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.876543209876544
2016-05-05,553,553,Express Bus,Other Bus,Bus,PEAK,29.03225806451613
2016-05-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,50.0
2016-05-03,553,553,Express Bus,Other Bus,Bus,PEAK,46.26865671641791
2016-05-03,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.179190751445084
2016-05-04,553,553,Express Bus,Other Bus,Bus,PEAK,70.1492537313433
2016-05-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.14942528735632
2016-05-02,553,553,Express Bus,Other Bus,Bus,PEAK,63.63636363636363
2016-05-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,63.84180790960452
2016-04-29,553,553,Express Bus,Other Bus,Bus,PEAK,43.54838709677419
2016-04-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.3072625698324
2016-04-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,73.38129496402878
2016-04-28,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-04-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.65116279069767
2016-04-27,553,553,Express Bus,Other Bus,Bus,PEAK,29.411764705882355
2016-04-27,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,46.408839779005525
2016-04-26,553,553,Express Bus,Other Bus,Bus,PEAK,53.73134328358209
2016-04-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.3409090909091
2016-04-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.11111111111111
2016-04-25,553,553,Express Bus,Other Bus,Bus,PEAK,47.05882352941176
2016-04-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,78.57142857142857
2016-04-22,553,553,Express Bus,Other Bus,Bus,PEAK,73.52941176470588
2016-04-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,53.888888888888886
2016-04-21,553,553,Express Bus,Other Bus,Bus,PEAK,65.67164179104478
2016-04-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,48.888888888888886
2016-04-20,553,553,Express Bus,Other Bus,Bus,PEAK,66.66666666666666
2016-04-20,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.68539325842697
2016-04-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.04651162790697
2016-04-19,553,553,Express Bus,Other Bus,Bus,PEAK,67.16417910447761
2016-04-18,553,553,Express Bus,Other Bus,Bus,PEAK,61.53846153846154
2016-04-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,61.111111111111114
2016-04-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,80.85106382978722
2016-04-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,55.00000000000001
2016-04-15,553,553,Express Bus,Other Bus,Bus,PEAK,58.82352941176471
2016-04-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.23728813559322
2016-04-14,553,553,Express Bus,Other Bus,Bus,PEAK,44.927536231884055
2016-04-13,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.06936416184971
2016-04-13,553,553,Express Bus,Other Bus,Bus,PEAK,38.23529411764706
2016-04-12,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.0
2016-04-12,553,553,Express Bus,Other Bus,Bus,PEAK,42.42424242424242
2016-04-11,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.217877094972074
2016-04-11,553,553,Express Bus,Other Bus,Bus,PEAK,53.73134328358209
2016-04-08,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,59.09090909090909
2016-04-08,553,553,Express Bus,Other Bus,Bus,PEAK,50.0
2016-04-09,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,66.42857142857143
2016-04-07,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,52.662721893491124
2016-04-07,553,553,Express Bus,Other Bus,Bus,PEAK,53.125
2016-04-06,553,553,Express Bus,Other Bus,Bus,PEAK,60.29411764705882
2016-04-06,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,71.02272727272727
2016-04-05,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,60.67415730337079
2016-04-05,553,553,Express Bus,Other Bus,Bus,PEAK,50.76923076923077
2016-04-04,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.14689265536724
2016-04-04,553,553,Express Bus,Other Bus,Bus,PEAK,49.275362318840585
2016-04-02,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.94202898550725
2016-04-01,553,553,Express Bus,Other Bus,Bus,PEAK,60.60606060606061
2016-04-01,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.5367231638418
2016-03-31,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.98324022346368
2016-03-31,553,553,Express Bus,Other Bus,Bus,PEAK,61.76470588235294
2016-03-30,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,47.22222222222222
2016-03-30,553,553,Express Bus,Other Bus,Bus,PEAK,50.72463768115942
2016-03-29,553,553,Express Bus,Other Bus,Bus,PEAK,43.28358208955223
2016-03-29,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.95454545454546
2016-03-28,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,57.77777777777777
2016-03-28,553,553,Express Bus,Other Bus,Bus,PEAK,42.42424242424242
2016-03-26,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,79.13669064748201
2016-03-25,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,68.53932584269663
2016-03-25,553,553,Express Bus,Other Bus,Bus,PEAK,50.72463768115942
2016-03-24,553,553,Express Bus,Other Bus,Bus,PEAK,67.64705882352942
2016-03-24,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,45.76271186440678
2016-03-23,553,553,Express Bus,Other Bus,Bus,PEAK,72.3076923076923
2016-03-23,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,54.80225988700565
2016-03-22,553,553,Express Bus,Other Bus,Bus,PEAK,55.88235294117647
2016-03-22,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.06896551724138
2016-03-21,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,62.5
2016-03-21,553,553,Express Bus,Other Bus,Bus,PEAK,44.11764705882353
2016-03-18,553,553,Express Bus,Other Bus,Bus,PEAK,40.625
2016-03-18,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,51.515151515151516
2016-03-19,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,65.95744680851064
2016-03-17,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,56.00000000000001
2016-03-17,553,553,Express Bus,Other Bus,Bus,PEAK,49.25373134328358
2016-03-16,553,553,Express Bus,Other Bus,Bus,PEAK,60.86956521739131
2016-03-16,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.0
2016-03-15,553,553,Express Bus,Other Bus,Bus,PEAK,52.459016393442624
2016-03-15,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,44.44444444444444
2016-03-14,553,553,Express Bus,Other Bus,Bus,OFF_PEAK,70.0
